Order_ID,Order_Date,Product_Code,Quantity,Vendor_ID,Country,Requested_Delivery_Date,Lead_Time,Season,Product_Category,Price,Promotion,Weather_Index,Historical_Orders,Delivery_Status
O00889,2009-06-14,P011,34,V069,France,2009-08-28,75,Summer,Women's Parka,355,0,Cold,640,1
O00890,2010-11-04,P009,9,V079,Russia,2011-04-01,148,Fall,Outdoor Series,483,0,Cold,349,0
O00891,2011-12-29,P004,28,V099,Russia,2012-04-18,111,Winter,Women's Parka,202,1,Cold,853,1
O00892,2011-02-18,P003,50,V056,Germany,2011-04-18,59,Winter,Outdoor Series,470,1,Mild,926,1
O00893,2010-10-11,P011,10,V073,Italy,2011-02-06,118,Fall,Men's Parka,429,1,Snow,847,1
O00894,2011-09-27,P006,42,V094,Russia,2012-02-05,131,Fall,Men's Parka,299,0,Mild,528,0
O00895,2009-03-15,P013,37,V081,Spain,2009-05-16,62,Spring,Men's Parka,375,0,Cold,331,1
O00896,2009-05-21,P006,11,V008,Italy,2009-10-21,153,Spring,Women's Parka,352,1,Cold,923,0
O00897,2010-04-26,P003,21,V067,France,2010-09-28,155,Spring,Women's Parka,321,1,Cold,584,0
O00898,2010-08-12,P018,5,V026,Germany,2010-12-25,135,Summer,Men's Parka,444,1,Cold,370,0
O00899,2010-04-11,P003,36,V047,Russia,2010-07-10,90,Spring,Children's Parka,481,0,Cold,517,1
O00900,2009-07-05,P011,35,V060,Italy,2009-08-11,37,Summer,Children's Parka,470,0,Snow,575,1
O00901,2011-06-08,P020,47,V019,Poland,2011-09-20,104,Summer,Women's Parka,269,0,Snow,984,1
O00902,2009-07-21,P020,8,V031,Germany,2009-10-27,98,Summer,Men's Parka,408,1,Snow,892,1
O00903,2009-07-25,P016,12,V020,Spain,2009-12-31,159,Summer,Women's Parka,223,0,Mild,312,0
O00904,2011-06-28,P001,21,V096,Russia,2011-09-21,85,Summer,Men's Parka,308,0,Snow,897,1
O00905,2009-12-07,P014,10,V088,UK,2010-04-20,134,Winter,Outdoor Series,319,1,Snow,743,0
O00906,2010-09-06,P006,47,V098,UK,2010-10-21,45,Fall,Women's Parka,391,0,Cold,953,1
O00907,2009-03-01,P020,2,V039,France,2009-08-21,173,Spring,Children's Parka,263,0,Cold,367,0
O00908,2009-04-05,P014,49,V056,France,2009-07-26,112,Spring,Men's Parka,227,0,Snow,921,1
O00909,2010-10-27,P006,21,V053,Poland,2011-01-31,96,Fall,Men's Parka,252,0,Snow,787,1
O00910,2009-04-25,P002,27,V041,Russia,2009-08-14,111,Spring,Outdoor Series,389,0,Snow,910,1
O00911,2010-08-24,P004,27,V009,Poland,2011-01-06,135,Summer,Men's Parka,431,1,Cold,796,0
O00912,2011-01-05,P011,20,V082,Germany,2011-05-15,130,Winter,Men's Parka,209,0,Mild,889,0
O00913,2011-02-07,P007,29,V027,UK,2011-06-30,143,Winter,Women's Parka,224,0,Mild,798,0
O00914,2011-06-02,P007,48,V053,Russia,2011-10-18,138,Summer,Women's Parka,459,0,Snow,438,0
O00915,2009-10-26,P014,41,V035,Poland,2010-03-07,132,Fall,Men's Parka,388,0,Mild,579,0
O00916,2010-05-16,P018,48,V037,Germany,2010-08-20,96,Spring,Children's Parka,489,1,Cold,644,1
O00917,2011-12-24,P018,18,V083,Italy,2012-02-05,43,Winter,Children's Parka,497,0,Cold,456,1
O00918,2011-04-24,P009,10,V021,Poland,2011-07-31,98,Spring,Children's Parka,233,1,Cold,868,1
O00919,2010-01-04,P010,50,V033,Russia,2010-06-07,154,Winter,Women's Parka,348,0,Cold,575,0
O00920,2009-12-15,P010,13,V088,Spain,2010-03-11,86,Winter,Men's Parka,346,1,Cold,412,1
O00921,2009-12-25,P008,7,V077,UK,2010-04-20,116,Winter,Outdoor Series,493,0,Cold,514,1
O00922,2009-06-11,P004,9,V031,Germany,2009-07-22,41,Summer,Children's Parka,293,1,Cold,671,1
O00923,2011-02-23,P002,12,V052,Germany,2011-06-11,108,Winter,Women's Parka,208,0,Cold,698,1
O00924,2010-05-09,P013,2,V031,Russia,2010-09-30,144,Spring,Women's Parka,431,0,Snow,924,0
O00925,2011-10-17,P019,49,V015,France,2012-02-28,134,Fall,Men's Parka,330,1,Snow,576,0
O00926,2009-10-21,P018,40,V020,Spain,2010-01-15,86,Fall,Outdoor Series,498,0,Cold,839,1
O00927,2010-04-21,P016,40,V025,Germany,2010-10-14,176,Spring,Outdoor Series,284,1,Mild,313,0
O00928,2011-08-03,P005,18,V004,France,2011-10-14,72,Summer,Men's Parka,406,1,Snow,605,1
O00929,2010-06-05,P002,39,V032,Russia,2010-11-19,167,Summer,Women's Parka,493,0,Snow,625,0
O00930,2011-07-31,P012,37,V040,France,2011-10-21,82,Summer,Men's Parka,415,1,Cold,343,1
O00931,2010-06-07,P001,40,V060,Germany,2010-08-04,58,Summer,Women's Parka,493,1,Cold,775,1
O00932,2009-01-20,P014,15,V063,Italy,2009-05-14,114,Winter,Men's Parka,392,1,Cold,509,1
O00933,2011-08-11,P003,39,V072,Russia,2011-10-13,63,Summer,Children's Parka,351,0,Cold,662,1
O00934,2010-08-13,P010,15,V056,Germany,2011-01-28,168,Summer,Children's Parka,482,0,Cold,686,0
O00935,2009-11-20,P020,15,V055,Russia,2009-12-25,35,Fall,Men's Parka,433,1,Mild,803,1
O00936,2009-06-01,P016,44,V083,Russia,2009-07-06,35,Summer,Men's Parka,245,0,Snow,606,1
O00937,2011-06-24,P007,2,V005,UK,2011-10-29,127,Summer,Men's Parka,467,0,Mild,821,0
O00938,2010-12-09,P004,23,V026,Germany,2011-01-31,53,Winter,Men's Parka,351,1,Mild,314,1
O00939,2010-09-05,P001,6,V021,Italy,2010-12-29,115,Fall,Children's Parka,274,0,Snow,886,1
O00940,2011-05-19,P007,45,V035,Italy,2011-09-16,120,Spring,Children's Parka,474,1,Cold,629,1
O00941,2010-05-28,P006,50,V018,Spain,2010-11-15,171,Spring,Children's Parka,387,0,Cold,810,0
O00942,2011-07-25,P010,31,V004,UK,2011-09-09,46,Summer,Men's Parka,496,0,Mild,955,1
O00943,2010-09-11,P003,9,V034,Germany,2010-10-23,42,Fall,Men's Parka,396,1,Snow,954,1
O00944,2010-02-12,P016,33,V036,France,2010-07-24,162,Winter,Children's Parka,491,0,Mild,528,0
O00945,2011-02-27,P004,39,V085,Poland,2011-05-21,83,Winter,Children's Parka,327,1,Mild,886,1
O00946,2011-09-17,P010,31,V071,Russia,2012-01-17,122,Fall,Women's Parka,275,0,Cold,557,0
O00947,2009-08-07,P013,46,V023,UK,2010-01-21,167,Summer,Men's Parka,369,1,Cold,993,0
O00948,2010-05-01,P016,42,V083,France,2010-07-20,80,Spring,Women's Parka,489,1,Mild,319,1
O00949,2011-02-21,P016,24,V006,Germany,2011-05-02,70,Winter,Children's Parka,252,1,Cold,644,1
O00950,2011-01-06,P009,12,V093,Germany,2011-06-22,167,Winter,Women's Parka,350,0,Cold,898,0
O00951,2010-08-29,P003,25,V063,Germany,2011-01-07,131,Summer,Children's Parka,210,0,Mild,943,0
O00952,2010-08-28,P018,32,V003,UK,2010-11-24,88,Summer,Children's Parka,456,0,Snow,861,1
O00953,2009-02-14,P013,31,V008,Spain,2009-05-29,104,Winter,Men's Parka,358,0,Mild,346,1
O00954,2011-03-22,P006,9,V011,Russia,2011-06-01,71,Spring,Men's Parka,491,1,Cold,443,1
O00955,2010-07-17,P012,11,V041,UK,2010-11-19,125,Summer,Children's Parka,299,0,Cold,973,0
O00956,2009-01-17,P013,13,V078,Spain,2009-05-11,114,Winter,Men's Parka,289,0,Mild,742,1
O00957,2009-04-11,P012,15,V039,France,2009-08-24,135,Spring,Children's Parka,297,0,Mild,301,0
O00958,2011-10-15,P006,3,V009,UK,2012-01-08,85,Fall,Men's Parka,255,0,Mild,472,1
O00959,2010-08-10,P015,27,V053,Germany,2011-01-28,171,Summer,Men's Parka,294,0,Mild,931,0
O00960,2010-04-17,P002,49,V047,UK,2010-07-19,93,Spring,Outdoor Series,314,1,Cold,556,1
O00961,2010-12-23,P009,1,V086,Russia,2011-01-25,33,Winter,Men's Parka,350,0,Cold,576,1
O00962,2010-03-25,P015,18,V085,Spain,2010-05-03,39,Spring,Children's Parka,272,0,Cold,450,1
O00963,2010-01-25,P015,27,V012,Italy,2010-03-01,35,Winter,Men's Parka,420,0,Snow,966,1
O00964,2010-05-29,P009,15,V051,Russia,2010-11-09,164,Spring,Men's Parka,406,0,Cold,345,0
O00965,2009-10-08,P008,48,V093,Germany,2009-12-03,56,Fall,Men's Parka,488,0,Cold,538,1
O00966,2009-07-18,P009,43,V018,Russia,2009-12-23,158,Summer,Men's Parka,486,1,Cold,392,0
O00967,2009-03-22,P019,13,V031,Italy,2009-07-31,131,Spring,Women's Parka,228,0,Mild,662,0
O00968,2010-09-25,P002,49,V015,Poland,2011-02-26,154,Fall,Women's Parka,408,1,Cold,843,0
O00969,2011-06-22,P005,14,V074,France,2011-08-01,40,Summer,Men's Parka,211,1,Snow,914,1
O00970,2009-03-10,P004,5,V095,France,2009-05-19,70,Spring,Outdoor Series,485,1,Mild,443,1
O00971,2011-01-18,P003,12,V065,Italy,2011-04-30,102,Winter,Women's Parka,442,1,Cold,640,1
O00972,2009-09-27,P012,29,V016,Russia,2010-01-12,107,Fall,Men's Parka,279,0,Cold,833,1
O00973,2009-07-04,P018,40,V067,Poland,2009-08-09,36,Summer,Men's Parka,403,0,Mild,587,1
O00974,2010-08-28,P014,32,V086,Italy,2010-11-24,88,Summer,Women's Parka,260,0,Mild,925,1
O00975,2010-11-01,P019,45,V075,France,2011-02-02,93,Fall,Children's Parka,434,0,Cold,317,1
O00976,2011-05-01,P008,21,V100,Germany,2011-06-08,38,Spring,Men's Parka,413,1,Cold,779,1
O00977,2009-12-26,P018,30,V068,Poland,2010-04-04,99,Winter,Men's Parka,215,1,Cold,495,1
O00978,2010-02-16,P002,16,V033,France,2010-04-18,61,Winter,Men's Parka,426,0,Cold,619,1
O00979,2009-09-28,P013,28,V064,Poland,2010-02-01,126,Fall,Men's Parka,289,0,Mild,457,0
O00980,2011-01-20,P017,26,V012,UK,2011-06-01,132,Winter,Men's Parka,310,0,Cold,341,0
O00981,2011-12-24,P014,50,V031,Italy,2012-02-25,63,Winter,Men's Parka,358,0,Cold,532,1
O00982,2011-10-25,P018,3,V077,Russia,2012-02-01,99,Fall,Women's Parka,487,0,Cold,398,1
O00983,2010-07-13,P016,39,V016,UK,2010-09-02,51,Summer,Outdoor Series,316,0,Cold,877,1
O00984,2009-12-03,P019,48,V099,Germany,2010-01-21,49,Winter,Women's Parka,466,0,Cold,750,1
O00985,2010-06-11,P008,25,V041,Poland,2010-07-29,48,Summer,Children's Parka,312,0,Snow,980,1
O00986,2011-09-14,P016,47,V043,UK,2012-02-20,159,Fall,Men's Parka,366,1,Cold,770,0
O00987,2010-08-28,P010,21,V075,Germany,2011-01-11,136,Summer,Men's Parka,385,0,Cold,782,0
O00988,2010-11-25,P003,26,V095,France,2010-12-30,35,Fall,Men's Parka,324,0,Mild,592,1
O00989,2009-08-24,P013,40,V050,Russia,2009-09-26,33,Summer,Outdoor Series,466,0,Cold,845,1
O00990,2011-08-18,P002,48,V096,Germany,2012-02-02,168,Summer,Men's Parka,270,0,Mild,747,0
O00991,2009-06-04,P017,37,V096,UK,2009-08-11,68,Summer,Women's Parka,487,1,Cold,771,1
O00992,2009-10-16,P019,39,V031,UK,2009-12-09,54,Fall,Women's Parka,208,1,Cold,671,1
O00993,2010-04-08,P017,35,V055,Germany,2010-10-05,180,Spring,Women's Parka,345,1,Mild,924,0
O00994,2011-03-25,P019,34,V028,Russia,2011-08-02,130,Spring,Women's Parka,201,0,Cold,674,0
O00995,2011-01-20,P020,42,V019,Italy,2011-04-09,79,Winter,Men's Parka,376,0,Mild,416,1
O00996,2009-07-04,P005,46,V014,Germany,2009-10-21,109,Summer,Women's Parka,408,0,Snow,972,1
O00997,2011-03-20,P004,3,V023,Germany,2011-07-10,112,Spring,Children's Parka,260,1,Cold,616,1
O00998,2009-01-29,P015,34,V028,Russia,2009-06-16,138,Winter,Children's Parka,272,0,Snow,368,0
O00999,2010-06-26,P006,7,V036,Spain,2010-12-04,161,Summer,Women's Parka,489,0,Cold,825,0
O01000,2009-09-11,P006,29,V057,Germany,2009-10-16,35,Fall,Women's Parka,422,0,Cold,735,1
O01001,2011-07-21,P007,30,V053,Spain,2011-11-05,107,Summer,Outdoor Series,374,0,Mild,573,1
O01002,2011-01-25,P007,3,V033,UK,2011-05-05,100,Winter,Men's Parka,215,1,Mild,835,1
O01003,2010-06-21,P005,16,V076,Russia,2010-11-15,147,Summer,Children's Parka,481,1,Mild,462,0
O01004,2011-02-20,P002,34,V008,Germany,2011-05-12,81,Winter,Men's Parka,275,0,Cold,506,1
O01005,2011-01-31,P014,35,V063,Spain,2011-03-27,55,Winter,Men's Parka,407,1,Cold,303,1
O01006,2009-08-10,P003,26,V069,Spain,2009-11-15,97,Summer,Men's Parka,383,1,Cold,812,1
O01007,2010-04-24,P014,48,V048,Russia,2010-10-18,177,Spring,Children's Parka,478,1,Snow,834,0
O01008,2011-08-24,P007,3,V090,France,2012-01-21,150,Summer,Women's Parka,275,0,Cold,432,0
O01009,2009-02-21,P005,36,V015,Germany,2009-06-27,126,Winter,Children's Parka,422,0,Mild,920,0
O01010,2010-11-03,P020,25,V041,France,2011-02-15,104,Fall,Men's Parka,336,0,Mild,627,1
O01011,2010-03-30,P009,34,V070,Russia,2010-08-16,139,Spring,Children's Parka,247,1,Mild,956,0
O01012,2009-05-10,P011,49,V055,Spain,2009-07-02,53,Spring,Children's Parka,481,0,Mild,832,1
O01013,2011-08-09,P003,41,V061,Spain,2011-11-03,86,Summer,Men's Parka,395,1,Snow,705,1
O01014,2010-09-11,P003,4,V088,UK,2011-01-23,134,Fall,Children's Parka,493,1,Cold,826,0
O01015,2011-04-17,P013,13,V032,France,2011-10-07,173,Spring,Men's Parka,393,1,Snow,583,0
O01016,2009-08-27,P018,19,V036,UK,2009-12-06,101,Summer,Women's Parka,376,1,Cold,408,1
O01017,2009-10-14,P013,29,V019,UK,2010-03-16,153,Fall,Outdoor Series,408,1,Cold,884,0
O01018,2009-04-03,P018,26,V047,Germany,2009-07-14,102,Spring,Men's Parka,237,0,Cold,730,1
O01019,2009-03-18,P011,20,V061,Germany,2009-08-31,166,Spring,Women's Parka,310,0,Snow,462,0
O01020,2010-09-16,P009,50,V092,Germany,2011-02-22,159,Fall,Women's Parka,207,0,Snow,550,0
O01021,2011-10-06,P017,19,V048,Poland,2012-01-06,92,Fall,Men's Parka,487,0,Cold,962,1
O01022,2009-08-26,P015,30,V040,Russia,2009-12-31,127,Summer,Men's Parka,446,0,Mild,525,0
O01023,2009-07-19,P001,11,V003,Germany,2009-08-22,34,Summer,Children's Parka,418,0,Cold,472,1
O01024,2010-04-26,P020,28,V083,UK,2010-09-30,157,Spring,Women's Parka,250,0,Cold,739,0
O01025,2009-10-05,P019,19,V078,UK,2010-02-12,130,Fall,Children's Parka,274,1,Snow,331,0
O01026,2011-03-07,P017,40,V005,Russia,2011-07-10,125,Spring,Women's Parka,297,0,Mild,958,0
O01027,2011-07-19,P014,4,V095,Italy,2012-01-04,169,Summer,Women's Parka,470,1,Mild,669,0
O01028,2011-01-30,P004,45,V085,France,2011-03-28,57,Winter,Children's Parka,360,1,Cold,861,1
O01029,2011-05-09,P014,34,V007,France,2011-10-01,145,Spring,Men's Parka,492,1,Mild,685,0
O01030,2009-11-13,P005,10,V089,Russia,2010-02-08,87,Fall,Outdoor Series,372,0,Snow,937,1
O01031,2011-04-30,P005,30,V086,UK,2011-10-24,177,Spring,Men's Parka,261,0,Mild,586,0
O01032,2009-07-22,P019,42,V031,Germany,2009-08-27,36,Summer,Women's Parka,328,0,Snow,469,1
O01033,2011-09-30,P019,29,V033,France,2012-02-08,131,Fall,Men's Parka,298,0,Cold,770,0
O01034,2011-04-16,P019,6,V071,Spain,2011-07-14,89,Spring,Men's Parka,336,0,Snow,730,1
O01035,2010-07-27,P004,47,V050,UK,2010-12-18,144,Summer,Women's Parka,404,1,Cold,792,0
O01036,2009-03-09,P004,33,V040,Spain,2009-07-11,124,Spring,Women's Parka,477,0,Mild,599,0
O01037,2011-01-29,P019,8,V082,Germany,2011-06-30,152,Winter,Outdoor Series,276,1,Snow,828,0
O01038,2010-03-21,P004,12,V090,Russia,2010-09-11,174,Spring,Children's Parka,323,0,Snow,514,0
O01039,2011-06-28,P010,50,V047,UK,2011-08-24,57,Summer,Outdoor Series,500,1,Mild,401,1
O01040,2011-06-30,P018,38,V088,Russia,2011-10-17,109,Summer,Women's Parka,359,1,Cold,754,1
O01041,2010-04-29,P012,45,V016,UK,2010-08-22,115,Spring,Children's Parka,460,0,Mild,497,1
O01042,2011-01-13,P014,35,V069,UK,2011-03-20,66,Winter,Women's Parka,339,0,Cold,302,1
O01043,2009-07-23,P009,9,V031,Italy,2009-09-12,51,Summer,Men's Parka,220,0,Snow,693,1
O01044,2011-01-23,P013,26,V057,UK,2011-03-18,54,Winter,Children's Parka,215,0,Cold,712,1
O01045,2011-01-05,P016,27,V050,UK,2011-06-27,173,Winter,Women's Parka,284,0,Mild,486,0
O01046,2009-05-05,P019,21,V002,France,2009-07-17,73,Spring,Men's Parka,444,1,Snow,904,1
O01047,2011-03-27,P020,29,V051,Germany,2011-06-18,83,Spring,Men's Parka,314,1,Snow,518,1
O01048,2010-07-20,P016,2,V033,Poland,2010-12-22,155,Summer,Men's Parka,200,0,Mild,972,0
O01049,2010-01-24,P002,12,V039,Russia,2010-04-27,93,Winter,Outdoor Series,203,0,Cold,957,1
O01050,2009-09-08,P006,30,V012,Italy,2009-10-29,51,Fall,Women's Parka,463,1,Snow,997,1
O01051,2011-07-21,P009,38,V097,Russia,2011-09-25,66,Summer,Men's Parka,422,1,Cold,388,1
O01052,2009-07-07,P013,46,V031,Spain,2009-11-17,133,Summer,Men's Parka,400,1,Cold,680,0
O01053,2010-03-11,P005,13,V039,Russia,2010-08-09,151,Spring,Children's Parka,399,1,Cold,394,0
O01054,2009-02-13,P020,30,V027,Russia,2009-07-26,163,Winter,Women's Parka,232,1,Cold,842,0
O01055,2009-04-14,P020,6,V021,France,2009-10-06,175,Spring,Men's Parka,228,1,Cold,392,0
O01056,2010-11-15,P013,17,V057,UK,2011-02-12,89,Fall,Women's Parka,259,0,Cold,779,1
O01057,2010-05-14,P002,21,V081,France,2010-06-28,45,Spring,Men's Parka,398,1,Mild,853,1
O01058,2009-09-15,P013,45,V041,Russia,2010-02-18,156,Fall,Men's Parka,457,0,Snow,812,0
O01059,2010-02-25,P011,42,V099,Germany,2010-05-30,94,Winter,Men's Parka,303,1,Cold,453,1
O01060,2009-05-21,P008,46,V083,Spain,2009-10-03,135,Spring,Men's Parka,238,0,Mild,601,0
O01061,2010-03-01,P002,11,V053,Italy,2010-06-18,109,Spring,Men's Parka,241,0,Cold,450,1
O01062,2010-03-19,P016,46,V005,Germany,2010-07-13,116,Spring,Men's Parka,298,1,Mild,690,1
O01063,2010-04-23,P009,47,V036,Italy,2010-06-30,68,Spring,Men's Parka,371,1,Mild,670,1
O01064,2010-11-04,P012,8,V011,Russia,2010-12-13,39,Fall,Men's Parka,213,1,Cold,648,1
O01065,2009-10-30,P001,6,V100,Germany,2010-02-19,112,Fall,Outdoor Series,224,0,Cold,876,1
O01066,2009-01-06,P011,8,V063,Spain,2009-06-29,174,Winter,Women's Parka,233,1,Cold,619,0
O01067,2010-07-22,P010,46,V061,Russia,2010-12-03,134,Summer,Men's Parka,392,1,Cold,724,0
O01068,2009-10-24,P010,29,V095,Spain,2009-11-24,31,Fall,Women's Parka,470,1,Cold,937,1
O01069,2009-09-24,P009,41,V053,Italy,2009-12-31,98,Fall,Children's Parka,228,1,Mild,861,1
O01070,2010-05-29,P016,24,V043,Germany,2010-08-20,83,Spring,Women's Parka,342,0,Mild,907,1
O01071,2009-12-24,P004,6,V092,France,2010-06-15,173,Winter,Outdoor Series,241,1,Mild,323,0
O01072,2009-08-14,P008,34,V055,Poland,2010-01-16,155,Summer,Men's Parka,350,1,Cold,730,0
O01073,2009-02-22,P005,46,V013,UK,2009-08-10,169,Winter,Outdoor Series,237,1,Snow,456,0
O01074,2009-09-27,P010,25,V021,Poland,2010-03-03,157,Fall,Men's Parka,364,0,Cold,541,0
O01075,2009-01-31,P015,47,V090,Germany,2009-05-21,110,Winter,Outdoor Series,227,1,Cold,436,1
O01076,2011-01-04,P011,33,V034,Russia,2011-04-04,90,Winter,Men's Parka,432,0,Mild,771,1
O01077,2010-05-03,P009,40,V065,UK,2010-08-23,112,Spring,Men's Parka,408,0,Mild,447,1
O01078,2010-10-26,P014,11,V009,Russia,2011-03-23,148,Fall,Women's Parka,290,1,Mild,525,0
O01079,2009-02-02,P020,25,V046,Russia,2009-07-05,153,Winter,Men's Parka,467,1,Cold,969,0
O01080,2009-12-23,P003,36,V054,Germany,2010-06-02,161,Winter,Men's Parka,300,0,Cold,785,0
O01081,2010-06-28,P007,25,V078,Germany,2010-12-17,172,Summer,Outdoor Series,498,1,Mild,421,0
O01082,2009-04-18,P015,3,V094,Russia,2009-06-07,50,Spring,Children's Parka,426,1,Mild,761,1
O01083,2009-09-17,P007,50,V071,Italy,2009-11-12,56,Fall,Women's Parka,410,0,Cold,939,1
O01084,2011-05-13,P014,11,V095,Germany,2011-09-28,138,Spring,Men's Parka,273,1,Snow,814,0
O01085,2011-12-14,P016,22,V042,Poland,2012-02-01,49,Winter,Men's Parka,225,0,Cold,893,1
O01086,2009-08-21,P017,37,V059,UK,2009-12-25,126,Summer,Men's Parka,388,0,Snow,327,0
O01087,2009-05-11,P012,43,V089,Italy,2009-07-12,62,Spring,Women's Parka,312,0,Mild,455,1
O01088,2011-09-03,P002,10,V004,UK,2011-10-06,33,Fall,Women's Parka,343,1,Cold,475,1
O01089,2011-07-08,P017,11,V098,Poland,2011-09-17,71,Summer,Women's Parka,338,0,Snow,533,1
O01090,2011-01-12,P006,10,V007,France,2011-06-24,163,Winter,Men's Parka,208,1,Cold,782,0
O01091,2011-11-18,P003,12,V083,UK,2012-01-18,61,Fall,Men's Parka,453,0,Cold,995,1
O01092,2009-08-12,P010,50,V083,Russia,2009-10-23,72,Summer,Men's Parka,425,0,Cold,886,1
O01093,2011-07-15,P017,46,V024,UK,2011-10-03,80,Summer,Children's Parka,426,1,Mild,357,1
O01094,2011-10-29,P013,4,V081,Italy,2012-03-19,142,Fall,Children's Parka,344,0,Mild,336,0
O01095,2010-03-30,P005,27,V057,UK,2010-05-28,59,Spring,Children's Parka,400,1,Mild,738,1
O01096,2009-03-30,P017,20,V083,Germany,2009-05-08,39,Spring,Men's Parka,283,0,Cold,623,1
O01097,2011-12-04,P019,20,V018,UK,2012-04-20,138,Winter,Outdoor Series,229,1,Snow,579,0
O01098,2010-09-10,P001,47,V001,Russia,2011-02-13,156,Fall,Men's Parka,429,0,Cold,855,0
O01099,2011-07-28,P006,50,V052,Spain,2011-10-09,73,Summer,Women's Parka,271,1,Cold,942,1
O01100,2009-03-05,P007,29,V026,UK,2009-08-16,164,Spring,Women's Parka,406,1,Cold,953,0
O01101,2009-05-05,P007,19,V081,Russia,2009-10-06,154,Spring,Men's Parka,410,1,Snow,758,0
O01102,2011-09-08,P002,41,V040,Italy,2011-11-12,65,Fall,Men's Parka,266,0,Cold,356,1
O01103,2011-04-03,P008,12,V041,UK,2011-09-20,170,Spring,Men's Parka,270,0,Mild,987,0
O01104,2011-05-24,P002,8,V074,France,2011-10-08,137,Spring,Children's Parka,376,0,Cold,865,0
O01105,2009-08-10,P015,9,V011,France,2009-12-20,132,Summer,Men's Parka,209,1,Cold,587,0
O01106,2011-10-02,P002,13,V015,France,2011-11-03,32,Fall,Outdoor Series,484,0,Cold,777,1
O01107,2011-06-28,P012,1,V021,Russia,2011-10-11,105,Summer,Outdoor Series,247,1,Snow,757,1
O01108,2009-05-31,P007,40,V032,France,2009-07-30,60,Spring,Children's Parka,451,0,Cold,894,1
O01109,2009-06-15,P009,49,V067,Russia,2009-11-03,141,Summer,Women's Parka,442,0,Mild,630,0
O01110,2010-10-22,P012,17,V092,Spain,2011-02-04,105,Fall,Women's Parka,396,1,Mild,565,1
O01111,2009-10-31,P015,1,V099,France,2010-02-07,99,Fall,Men's Parka,224,0,Cold,372,1
O01112,2009-05-15,P017,30,V084,Italy,2009-10-25,163,Spring,Men's Parka,282,1,Mild,942,0
O01113,2009-09-16,P013,32,V098,Spain,2010-01-06,112,Fall,Men's Parka,489,1,Cold,755,1
O01114,2010-07-18,P004,32,V017,Russia,2010-11-20,125,Summer,Men's Parka,234,0,Cold,730,0
O01115,2010-10-28,P001,35,V077,UK,2011-04-20,174,Fall,Women's Parka,334,0,Cold,808,0
O01116,2011-02-20,P008,1,V088,Germany,2011-05-03,72,Winter,Outdoor Series,211,1,Cold,621,1
O01117,2011-12-23,P012,39,V053,Russia,2012-02-27,66,Winter,Men's Parka,403,0,Cold,621,1
O01118,2010-08-27,P016,32,V041,Italy,2010-12-09,104,Summer,Women's Parka,468,0,Cold,507,1
O01119,2011-07-19,P020,16,V058,Poland,2011-12-29,163,Summer,Men's Parka,473,1,Cold,907,0
O01120,2011-11-02,P015,14,V062,UK,2012-01-23,82,Fall,Children's Parka,334,1,Mild,837,1
O01121,2011-06-01,P006,38,V095,Germany,2011-10-04,125,Summer,Women's Parka,234,0,Cold,379,0
O01122,2009-07-23,P016,43,V018,Russia,2010-01-01,162,Summer,Women's Parka,299,1,Mild,857,0
O01123,2009-08-23,P019,31,V034,Germany,2009-11-25,94,Summer,Men's Parka,301,0,Cold,853,1
O01124,2010-03-17,P018,30,V023,UK,2010-08-14,150,Spring,Women's Parka,303,1,Mild,939,0
O01125,2011-05-31,P012,27,V088,Germany,2011-10-26,148,Spring,Men's Parka,432,0,Snow,340,0
O01126,2011-07-14,P012,29,V076,Russia,2011-10-05,83,Summer,Children's Parka,318,0,Snow,763,1
O01127,2010-04-13,P006,6,V042,Spain,2010-08-05,114,Spring,Women's Parka,245,0,Mild,515,1
O01128,2011-04-28,P009,39,V037,Poland,2011-07-01,64,Spring,Men's Parka,267,1,Snow,773,1
O01129,2010-11-26,P003,39,V026,Germany,2011-02-06,72,Fall,Women's Parka,360,0,Snow,826,1
O01130,2011-07-18,P010,1,V011,Spain,2011-12-29,164,Summer,Women's Parka,383,0,Cold,367,0
O01131,2011-03-28,P001,16,V054,UK,2011-08-26,151,Spring,Children's Parka,287,0,Cold,661,0
O01132,2011-05-02,P013,36,V048,Spain,2011-06-03,32,Spring,Outdoor Series,303,0,Cold,897,1
O01133,2009-07-14,P002,18,V024,Germany,2009-11-02,111,Summer,Men's Parka,376,0,Cold,366,1
O01134,2010-10-03,P006,40,V051,France,2011-02-16,136,Fall,Women's Parka,405,1,Cold,628,0
O01135,2011-05-25,P019,41,V049,UK,2011-08-08,75,Spring,Children's Parka,255,1,Cold,805,1
O01136,2010-10-03,P007,36,V074,UK,2010-12-10,68,Fall,Children's Parka,439,1,Cold,916,1
O01137,2010-06-07,P008,14,V029,France,2010-11-04,150,Summer,Men's Parka,478,0,Cold,359,0
O01138,2011-02-06,P008,4,V003,Germany,2011-03-25,47,Winter,Men's Parka,240,1,Cold,871,1
O01139,2009-11-09,P007,12,V003,Germany,2009-12-10,31,Fall,Children's Parka,437,1,Cold,894,1
O01140,2011-08-30,P009,10,V072,Germany,2011-12-17,109,Summer,Men's Parka,205,1,Cold,609,1
O01141,2009-05-18,P014,4,V083,Poland,2009-08-04,78,Spring,Men's Parka,304,1,Snow,678,1
