Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route,demand_lead_time,Month_Year
2009-11-04,2010-11-07,ES,PRD-5712,Women's Parka,VO,CUST-14297,107.83,RUB,36,R4,87,2009-11
2009-03-04,2010-06-06,RU,PRD-3270,Men's Parka,VO,CUST-20573,404.56,RUB,33,R2,81,2009-03
2011-05-13,2011-08-21,FR,PRD-4916,Women's Parka,VO,CUST-18850,135.51,GBP,94,R5,13,2011-05
2009-08-14,2010-12-26,DE,PRD-9189,Men's Parka,VO,CUST-34685,152.64,GBP,45,R1,11,2009-08
2009-08-29,2010-11-09,ES,PRD-2756,Men's Parka,VO,CUST-21486,159.81,RUB,75,R2,39,2009-08
2011-09-04,2011-10-03,FR,PRD-5427,Winter Coat,VO,CUST-10219,195.7,EUR,50,R1,29,2011-09
2010-01-13,2011-09-25,RU,PRD-1694,Women's Parka,VO,CUST-10873,275.49,EUR,47,R2,12,2010-01
2009-12-06,2011-11-19,DE,PRD-1666,Women's Parka,VO,CUST-11588,399.22,RUB,44,R3,42,2009-12
2009-02-06,2009-07-07,IT,PRD-1780,Women's Parka,VO,CUST-34675,59.72,RUB,68,R5,32,2009-02
2011-10-04,2011-10-24,DE,PRD-5291,Kid's Parka,VO,CUST-41762,386.74,EUR,33,R3,20,2011-10
2010-01-19,2011-06-01,ES,PRD-4530,Kid's Parka,VO,CUST-57262,397.6,GBP,97,R4,17,2010-01
2010-11-02,2011-08-18,FR,PRD-5368,Women's Parka,VO,CUST-67071,474.96,RUB,76,R3,36,2010-11
2011-11-09,2011-11-30,FR,PRD-9570,Women's Parka,VO,CUST-74229,181.01,GBP,21,R5,21,2011-11
2009-05-03,2011-01-26,IT,PRD-3445,Kid's Parka,VO,CUST-24465,151.43,RUB,97,R4,68,2009-05
2009-07-04,2010-01-09,IT,PRD-9668,Kid's Parka,VO,CUST-12201,308.19,RUB,46,R5,67,2009-07
2009-08-30,2011-01-28,IT,PRD-1346,Women's Parka,VO,CUST-39281,85.45,USD,97,R4,23,2009-08
2009-05-14,2011-04-25,IT,PRD-3903,Winter Coat,VO,CUST-97006,376.36,GBP,73,R2,73,2009-05
2011-05-23,2011-06-14,IT,PRD-4074,Winter Coat,VO,CUST-69063,369.52,RUB,62,R3,22,2011-05
2009-01-27,2011-08-30,RU,PRD-6875,Kid's Parka,VO,CUST-97978,259.17,EUR,16,R5,16,2009-01
2010-09-28,2010-12-09,DE,PRD-6252,Women's Parka,VO,CUST-16645,262.11,RUB,54,R4,72,2010-09
2011-08-19,2011-09-11,DE,PRD-9545,Winter Coat,VO,CUST-96509,301.08,EUR,9,R5,23,2011-08
2009-11-07,2011-02-22,DE,PRD-8688,Men's Parka,VO,CUST-11065,358.08,USD,35,R2,42,2009-11
2009-04-21,2011-10-10,ES,PRD-5379,Winter Coat,VO,CUST-83004,440.05,GBP,53,R5,60,2009-04
2009-08-12,2011-01-01,ES,PRD-2593,Kid's Parka,VO,CUST-48643,154.85,USD,43,R3,72,2009-08
2009-02-06,2010-11-16,RU,PRD-7721,Men's Parka,VO,CUST-58056,242.09,EUR,70,R5,35,2009-02
2011-03-17,2011-04-27,ES,PRD-7001,Winter Coat,VO,CUST-67122,100.91,USD,89,R1,41,2011-03
2010-03-28,2011-10-16,RU,PRD-9859,Kid's Parka,VO,CUST-42397,200.38,RUB,56,R3,64,2010-03
2009-10-25,2010-09-01,RU,PRD-2148,Kid's Parka,VO,CUST-43786,467.08,RUB,87,R2,7,2009-10
2010-09-02,2011-03-11,FR,PRD-9513,Women's Parka,VO,CUST-51535,81.09,RUB,86,R3,23,2010-09
2009-06-01,2009-08-24,RU,PRD-6885,Winter Coat,VO,CUST-52034,236.23,GBP,58,R4,84,2009-06
2011-01-24,2011-04-11,RU,PRD-8229,Kid's Parka,VO,CUST-54019,194.02,EUR,24,R5,77,2011-01
2010-05-16,2011-03-31,FR,PRD-7333,Winter Coat,VO,CUST-17854,212.49,RUB,20,R5,16,2010-05
2010-01-22,2011-08-05,DE,PRD-8211,Winter Coat,VO,CUST-26859,96.84,GBP,23,R1,22,2010-01
2010-02-08,2011-12-22,IT,PRD-1229,Men's Parka,VO,CUST-91309,291.26,GBP,24,R3,53,2010-02
2010-01-16,2011-12-12,DE,PRD-1657,Women's Parka,VO,CUST-71336,203.06,RUB,66,R3,25,2010-01
2009-07-15,2011-11-20,DE,PRD-8762,Men's Parka,VO,CUST-89344,56.09,GBP,22,R3,27,2009-07
2009-05-05,2011-01-05,FR,PRD-3433,Winter Coat,VO,CUST-41241,308.4,GBP,88,R3,60,2009-05
2009-09-30,2011-04-04,FR,PRD-5969,Women's Parka,VO,CUST-96520,168.67,RUB,38,R4,77,2009-09
2010-01-26,2010-10-08,RU,PRD-4452,Men's Parka,VO,CUST-39439,364.58,USD,67,R3,49,2010-01
2010-09-26,2011-01-25,FR,PRD-4026,Kid's Parka,VO,CUST-88607,155.46,RUB,58,R3,17,2010-09
2010-06-19,2011-10-21,IT,PRD-4208,Kid's Parka,VO,CUST-96751,150.81,USD,57,R5,64,2010-06
2009-02-12,2011-11-16,IT,PRD-6606,Women's Parka,VO,CUST-29656,222.28,USD,79,R3,50,2009-02
2009-10-12,2010-10-23,RU,PRD-7336,Winter Coat,VO,CUST-71039,125.12,EUR,45,R3,22,2009-10
2010-03-18,2011-04-13,RU,PRD-8864,Men's Parka,VO,CUST-81533,263.32,USD,53,R3,80,2010-03
2009-05-07,2009-11-10,FR,PRD-4369,Kid's Parka,VO,CUST-33697,179.07,RUB,7,R5,18,2009-05
2010-05-29,2011-05-19,ES,PRD-6708,Men's Parka,VO,CUST-93814,417.5,GBP,39,R2,24,2010-05
2010-08-27,2011-03-08,IT,PRD-4915,Men's Parka,VO,CUST-79502,454.24,USD,68,R1,62,2010-08
2009-07-03,2011-06-04,DE,PRD-6121,Winter Coat,VO,CUST-93114,173.16,USD,46,R1,68,2009-07
2010-11-07,2011-01-13,DE,PRD-3622,Women's Parka,VO,CUST-40669,99.54,EUR,2,R3,67,2010-11
2010-03-01,2010-09-15,ES,PRD-2198,Winter Coat,VO,CUST-55663,176.37,EUR,15,R1,14,2010-03
2009-02-17,2010-09-20,IT,PRD-7482,Women's Parka,VO,CUST-66891,438.98,EUR,16,R2,60,2009-02
2010-04-04,2011-04-23,FR,PRD-9878,Women's Parka,VO,CUST-13438,447.3,USD,90,R4,49,2010-04
2009-07-28,2011-12-15,FR,PRD-2523,Women's Parka,VO,CUST-42069,125.63,USD,35,R2,76,2009-07
2011-06-02,2011-07-23,FR,PRD-9909,Women's Parka,VO,CUST-59342,92.32,EUR,38,R2,51,2011-06
2009-07-03,2010-07-09,DE,PRD-7324,Women's Parka,VO,CUST-56631,354.62,RUB,84,R2,15,2009-07
2010-12-03,2011-04-09,IT,PRD-6210,Men's Parka,VO,CUST-23228,154.54,GBP,64,R5,1,2010-12
2010-09-19,2011-09-11,FR,PRD-8445,Women's Parka,VO,CUST-89557,461.74,RUB,85,R3,77,2010-09
2009-10-26,2010-03-06,RU,PRD-1330,Kid's Parka,VO,CUST-39297,423.96,RUB,1,R4,53,2009-10
2009-07-08,2010-01-28,IT,PRD-9824,Men's Parka,VO,CUST-93005,302.58,RUB,48,R3,14,2009-07
2009-08-26,2011-08-21,RU,PRD-4261,Men's Parka,VO,CUST-80601,104.88,RUB,23,R1,86,2009-08
2009-11-05,2010-05-01,IT,PRD-9961,Kid's Parka,VO,CUST-69108,127.53,GBP,31,R5,82,2009-11
2009-02-18,2009-08-20,FR,PRD-2171,Men's Parka,VO,CUST-62390,107.47,USD,93,R1,77,2009-02
2009-08-05,2011-12-08,RU,PRD-7666,Men's Parka,VO,CUST-44667,172.82,USD,54,R1,59,2009-08
2009-04-20,2010-04-10,FR,PRD-3145,Women's Parka,VO,CUST-29333,302.5,RUB,77,R4,86,2009-04
2011-01-04,2011-01-08,RU,PRD-6752,Men's Parka,VO,CUST-27353,116.77,GBP,73,R1,4,2011-01
2011-09-12,2011-12-28,IT,PRD-2311,Men's Parka,VO,CUST-32999,53.85,USD,96,R2,66,2011-09
2010-01-18,2010-10-17,RU,PRD-2326,Women's Parka,VO,CUST-51977,111.69,EUR,18,R2,14,2010-01
2009-11-05,2010-03-14,DE,PRD-9079,Women's Parka,VO,CUST-29659,388.39,GBP,18,R3,66,2009-11
2009-05-03,2010-05-21,FR,PRD-9277,Men's Parka,VO,CUST-79615,87.97,GBP,63,R4,19,2009-05
2009-09-19,2011-03-17,ES,PRD-8290,Men's Parka,VO,CUST-63277,415.07,RUB,31,R4,24,2009-09
2010-07-26,2011-07-21,ES,PRD-6134,Men's Parka,VO,CUST-75129,193.34,EUR,97,R4,68,2010-07
2010-02-21,2011-11-30,ES,PRD-9734,Kid's Parka,VO,CUST-34513,387.74,EUR,83,R4,75,2010-02
2010-04-02,2011-12-03,IT,PRD-7150,Men's Parka,VO,CUST-99239,203.87,GBP,21,R5,70,2010-04
2009-06-23,2009-09-04,FR,PRD-4405,Winter Coat,VO,CUST-84465,267.24,EUR,7,R5,73,2009-06
2009-02-23,2010-03-07,IT,PRD-6520,Women's Parka,VO,CUST-25927,177.41,EUR,59,R2,83,2009-02
2009-11-16,2011-04-25,RU,PRD-1940,Winter Coat,VO,CUST-48627,360.13,RUB,77,R1,31,2009-11
2011-02-01,2011-08-29,FR,PRD-6772,Women's Parka,VO,CUST-19400,178.48,RUB,13,R5,30,2011-02
2009-08-27,2010-01-17,RU,PRD-6056,Women's Parka,VO,CUST-99819,101.9,GBP,53,R4,76,2009-08
2009-04-17,2010-02-14,ES,PRD-3592,Winter Coat,VO,CUST-33275,101.28,USD,3,R3,88,2009-04
2010-08-13,2011-07-30,IT,PRD-9255,Men's Parka,VO,CUST-79492,282.17,GBP,8,R1,59,2010-08
2010-05-29,2011-03-17,IT,PRD-2029,Women's Parka,VO,CUST-58726,451.72,GBP,50,R3,23,2010-05
2010-11-18,2011-08-02,RU,PRD-1767,Winter Coat,VO,CUST-55384,476.19,EUR,88,R2,27,2010-11
2009-11-28,2010-12-19,FR,PRD-8999,Winter Coat,VO,CUST-17065,52.58,GBP,59,R3,61,2009-11
2010-04-02,2010-08-17,RU,PRD-3149,Kid's Parka,VO,CUST-39832,388.55,RUB,21,R2,68,2010-04
2010-07-08,2011-12-24,FR,PRD-9132,Winter Coat,VO,CUST-41800,372.25,USD,74,R4,8,2010-07
2009-10-03,2011-06-16,FR,PRD-7014,Women's Parka,VO,CUST-17293,499.79,GBP,80,R1,5,2009-10
2009-03-09,2011-07-19,ES,PRD-9053,Men's Parka,VO,CUST-89481,331.34,RUB,74,R2,58,2009-03
2010-12-05,2011-12-08,FR,PRD-5590,Women's Parka,VO,CUST-50956,56.01,GBP,59,R4,6,2010-12
2010-09-03,2011-11-16,DE,PRD-5472,Women's Parka,VO,CUST-53534,166.08,RUB,70,R2,6,2010-09
2009-09-16,2010-03-05,ES,PRD-2236,Winter Coat,VO,CUST-66208,490.91,USD,48,R5,50,2009-09
2010-06-19,2011-05-25,IT,PRD-7309,Kid's Parka,VO,CUST-10662,404.92,RUB,38,R2,81,2010-06
2009-09-23,2010-07-27,ES,PRD-9248,Kid's Parka,VO,CUST-52605,449.12,EUR,85,R2,4,2009-09
2010-09-02,2011-01-03,FR,PRD-4583,Women's Parka,VO,CUST-80969,468.96,USD,96,R5,2,2010-09
2010-05-16,2011-08-23,ES,PRD-1151,Winter Coat,VO,CUST-53311,232.45,USD,77,R1,61,2010-05
2009-10-20,2011-11-12,IT,PRD-3466,Kid's Parka,VO,CUST-92255,392.61,EUR,85,R1,39,2009-10
2009-05-16,2010-10-08,FR,PRD-5142,Men's Parka,VO,CUST-19375,126.49,RUB,59,R3,9,2009-05
2009-11-12,2010-07-07,IT,PRD-5952,Winter Coat,VO,CUST-21834,418.54,RUB,8,R4,58,2009-11
2010-03-25,2010-05-13,FR,PRD-1370,Kid's Parka,VO,CUST-26179,388.09,EUR,50,R3,49,2010-03
2009-08-17,2010-11-11,DE,PRD-2846,Winter Coat,VO,CUST-22343,147.91,EUR,8,R4,81,2009-08
2009-12-19,2009-12-30,RU,PRD-7057,Winter Coat,VO,CUST-71930,336.98,USD,16,R2,11,2009-12
2011-05-29,2011-06-14,ES,PRD-4622,Kid's Parka,VO,CUST-51747,333.92,EUR,48,R5,16,2011-05
2009-09-12,2009-10-05,IT,PRD-1280,Women's Parka,VO,CUST-26229,464.34,USD,74,R2,23,2009-09
2011-01-13,2011-01-21,RU,PRD-4985,Kid's Parka,VO,CUST-89697,401.58,EUR,21,R5,8,2011-01
2010-03-25,2010-12-08,ES,PRD-7566,Women's Parka,VO,CUST-41179,209.41,GBP,44,R1,11,2010-03
2010-08-27,2011-01-24,RU,PRD-2520,Women's Parka,VO,CUST-95355,391.12,EUR,41,R4,74,2010-08
2010-01-09,2010-12-18,RU,PRD-2062,Winter Coat,VO,CUST-26365,190.18,EUR,85,R2,5,2010-01
2010-03-17,2010-12-18,IT,PRD-6089,Kid's Parka,VO,CUST-89237,165.77,EUR,26,R1,10,2010-03
2009-08-21,2011-08-04,RU,PRD-4085,Winter Coat,VO,CUST-84172,398.01,USD,63,R2,72,2009-08
2009-10-30,2011-06-26,ES,PRD-5637,Women's Parka,VO,CUST-80646,416.63,RUB,71,R2,26,2009-10
2010-01-01,2010-08-08,ES,PRD-3500,Kid's Parka,VO,CUST-51412,359.77,EUR,79,R3,73,2010-01
2011-09-23,2011-10-25,FR,PRD-2536,Kid's Parka,VO,CUST-90779,474.08,EUR,56,R2,32,2011-09
2009-03-28,2010-07-09,RU,PRD-4706,Kid's Parka,VO,CUST-20223,241.07,RUB,35,R3,48,2009-03
2009-04-30,2010-06-08,ES,PRD-5478,Men's Parka,VO,CUST-61570,124.88,RUB,47,R3,86,2009-04
2010-09-14,2010-11-15,RU,PRD-2835,Winter Coat,VO,CUST-93421,423.29,USD,34,R4,62,2010-09
2010-10-04,2011-09-10,DE,PRD-8652,Winter Coat,VO,CUST-20283,346.86,GBP,36,R2,28,2010-10
2010-01-19,2011-04-23,RU,PRD-7626,Women's Parka,VO,CUST-45327,430.66,GBP,17,R1,45,2010-01
2010-10-12,2011-11-26,RU,PRD-2591,Women's Parka,VO,CUST-81218,166.9,USD,12,R5,56,2010-10
2010-07-23,2011-04-19,DE,PRD-5663,Women's Parka,VO,CUST-32222,302.73,RUB,97,R5,72,2010-07
2009-09-29,2011-04-20,ES,PRD-9010,Kid's Parka,VO,CUST-55938,129.72,USD,26,R5,60,2009-09
2009-05-21,2010-01-12,DE,PRD-5362,Women's Parka,VO,CUST-94411,164.55,RUB,74,R5,5,2009-05
2010-02-07,2010-07-02,FR,PRD-1311,Men's Parka,VO,CUST-76624,429.23,GBP,82,R2,10,2010-02
2009-03-27,2011-12-04,ES,PRD-5620,Men's Parka,VO,CUST-58191,264.41,EUR,45,R3,45,2009-03
2010-01-28,2011-08-14,DE,PRD-3552,Winter Coat,VO,CUST-20012,163.46,RUB,79,R4,37,2010-01
2010-11-06,2010-11-23,FR,PRD-8246,Kid's Parka,VO,CUST-15984,76.9,USD,88,R1,17,2010-11
2009-08-31,2011-01-26,RU,PRD-4379,Men's Parka,VO,CUST-32368,426.2,EUR,97,R3,41,2009-08
2010-08-25,2010-11-01,IT,PRD-7395,Kid's Parka,VO,CUST-13347,274.88,RUB,77,R4,68,2010-08
2009-10-29,2011-08-02,FR,PRD-6686,Kid's Parka,VO,CUST-90094,345.75,USD,88,R2,70,2009-10
2009-08-20,2009-12-29,FR,PRD-8140,Women's Parka,VO,CUST-72156,73.93,GBP,67,R4,43,2009-08
2010-04-28,2010-10-04,FR,PRD-8638,Women's Parka,VO,CUST-22362,138.55,EUR,76,R1,43,2010-04
2010-01-24,2011-07-06,ES,PRD-3086,Winter Coat,VO,CUST-19094,237.89,USD,20,R4,51,2010-01
2009-08-28,2011-11-01,RU,PRD-7553,Men's Parka,VO,CUST-62456,427.51,USD,97,R2,23,2009-08
2009-08-27,2011-01-19,DE,PRD-4457,Men's Parka,VO,CUST-19398,77.04,GBP,66,R1,16,2009-08
2009-01-23,2011-01-24,FR,PRD-6156,Men's Parka,VO,CUST-35783,405.42,EUR,91,R4,6,2009-01
2011-05-12,2011-10-28,IT,PRD-8093,Men's Parka,VO,CUST-72670,174.71,EUR,31,R3,47,2011-05
2009-05-13,2011-05-05,DE,PRD-8095,Winter Coat,VO,CUST-49105,101.35,EUR,77,R4,43,2009-05
2009-01-12,2009-02-10,RU,PRD-1282,Women's Parka,VO,CUST-61743,418.64,USD,90,R2,29,2009-01
2009-09-30,2010-01-25,DE,PRD-6498,Winter Coat,VO,CUST-26972,296.0,EUR,57,R5,77,2009-09
2009-09-28,2011-08-17,FR,PRD-8066,Men's Parka,VO,CUST-98863,471.23,RUB,65,R5,40,2009-09
2010-05-27,2010-11-17,RU,PRD-6548,Winter Coat,VO,CUST-54417,193.52,EUR,38,R3,47,2010-05
2010-10-02,2011-03-25,RU,PRD-2388,Women's Parka,VO,CUST-95900,247.17,USD,86,R3,89,2010-10
2010-04-04,2010-08-20,RU,PRD-3501,Kid's Parka,VO,CUST-26966,337.78,GBP,10,R3,58,2010-04
2010-03-19,2011-12-03,RU,PRD-7814,Kid's Parka,VO,CUST-22090,92.77,USD,46,R4,8,2010-03
2009-12-03,2010-12-21,DE,PRD-1464,Kid's Parka,VO,CUST-24200,443.69,GBP,27,R5,33,2009-12
2010-08-31,2011-12-10,IT,PRD-5464,Men's Parka,VO,CUST-50991,192.38,RUB,42,R5,71,2010-08
2010-07-22,2011-06-13,ES,PRD-8252,Women's Parka,VO,CUST-98522,198.53,EUR,62,R5,2,2010-07
2009-11-20,2011-10-14,FR,PRD-5566,Winter Coat,VO,CUST-37187,405.21,USD,14,R3,1,2009-11
2010-04-19,2011-06-27,RU,PRD-6127,Winter Coat,VO,CUST-21106,185.19,RUB,29,R3,31,2010-04
2009-11-16,2010-04-28,DE,PRD-4123,Women's Parka,VO,CUST-30539,290.35,RUB,30,R4,34,2009-11
2010-11-16,2011-02-26,RU,PRD-4990,Kid's Parka,VO,CUST-27502,477.93,GBP,15,R4,35,2010-11
2009-05-16,2011-05-19,DE,PRD-4792,Women's Parka,VO,CUST-66400,93.25,GBP,98,R5,10,2009-05
2010-07-14,2011-09-23,IT,PRD-6823,Women's Parka,VO,CUST-86433,302.86,RUB,46,R1,66,2010-07
2009-03-19,2009-10-01,FR,PRD-3688,Women's Parka,VO,CUST-12273,492.98,RUB,80,R2,67,2009-03
2009-12-31,2011-08-31,IT,PRD-2619,Winter Coat,VO,CUST-68229,213.33,EUR,6,R4,73,2009-12
2010-04-15,2010-07-26,DE,PRD-5675,Women's Parka,VO,CUST-61631,88.25,EUR,80,R5,41,2010-04
2009-05-20,2011-09-27,FR,PRD-5263,Women's Parka,VO,CUST-64667,313.61,GBP,20,R5,20,2009-05
2009-04-16,2011-04-27,RU,PRD-3436,Winter Coat,VO,CUST-94264,433.73,GBP,49,R3,79,2009-04
2010-05-07,2011-10-17,ES,PRD-2944,Women's Parka,VO,CUST-72412,158.87,USD,28,R1,50,2010-05
2010-01-23,2010-03-08,FR,PRD-7138,Women's Parka,VO,CUST-22705,141.91,EUR,26,R3,44,2010-01
2010-05-07,2011-08-14,RU,PRD-3508,Women's Parka,VO,CUST-81735,421.75,RUB,6,R4,14,2010-05
2009-09-28,2010-01-29,DE,PRD-1592,Women's Parka,VO,CUST-85234,110.28,EUR,53,R1,81,2009-09
2010-06-29,2011-03-02,FR,PRD-5089,Women's Parka,VO,CUST-27129,461.51,USD,59,R5,76,2010-06
2009-02-13,2011-08-19,DE,PRD-8417,Women's Parka,VO,CUST-34177,175.3,EUR,12,R1,10,2009-02
2009-01-15,2009-07-08,IT,PRD-2418,Men's Parka,VO,CUST-89467,461.12,EUR,78,R2,55,2009-01
2011-09-21,2011-12-29,FR,PRD-7105,Kid's Parka,VO,CUST-55894,434.84,RUB,39,R5,35,2011-09
2010-05-23,2011-12-07,IT,PRD-6616,Winter Coat,VO,CUST-35956,296.3,GBP,77,R2,20,2010-05
2009-04-17,2009-10-10,IT,PRD-2672,Women's Parka,VO,CUST-37566,86.37,RUB,44,R3,28,2009-04
2010-09-06,2010-12-03,DE,PRD-6081,Women's Parka,VO,CUST-52466,409.91,USD,19,R1,88,2010-09
2009-12-20,2010-08-06,RU,PRD-2731,Winter Coat,VO,CUST-47784,84.36,USD,98,R2,30,2009-12
2010-08-19,2011-05-06,ES,PRD-6237,Men's Parka,VO,CUST-60724,245.16,RUB,79,R4,55,2010-08
2009-07-21,2009-12-14,FR,PRD-5881,Winter Coat,VO,CUST-41524,309.85,USD,46,R2,48,2009-07
2009-01-30,2011-01-25,FR,PRD-6082,Women's Parka,VO,CUST-64114,113.17,USD,32,R4,87,2009-01
2011-03-16,2011-05-14,IT,PRD-1292,Kid's Parka,VO,CUST-46609,150.38,EUR,81,R5,59,2011-03
2009-04-13,2010-08-31,FR,PRD-5901,Men's Parka,VO,CUST-77772,487.85,GBP,13,R5,50,2009-04
2011-01-15,2011-05-13,DE,PRD-2036,Men's Parka,VO,CUST-43105,450.14,USD,68,R2,9,2011-01
2009-11-08,2010-12-10,IT,PRD-3172,Men's Parka,VO,CUST-83311,196.8,RUB,28,R5,5,2009-11
2009-10-07,2011-03-02,DE,PRD-5055,Women's Parka,VO,CUST-14056,146.63,GBP,13,R5,4,2009-10
2009-09-16,2011-05-28,FR,PRD-8193,Kid's Parka,VO,CUST-54673,482.15,RUB,92,R1,50,2009-09
2009-03-29,2011-02-27,ES,PRD-5086,Kid's Parka,VO,CUST-26364,106.73,GBP,24,R3,65,2009-03
2010-08-14,2011-07-05,FR,PRD-2927,Winter Coat,VO,CUST-65973,140.63,USD,22,R4,45,2010-08
2009-05-07,2010-11-05,DE,PRD-7866,Kid's Parka,VO,CUST-51743,461.0,EUR,4,R2,75,2009-05
2009-03-05,2010-07-29,RU,PRD-1056,Women's Parka,VO,CUST-19486,398.76,RUB,2,R2,45,2009-03
2010-08-23,2011-01-29,ES,PRD-8951,Winter Coat,VO,CUST-40056,360.68,EUR,6,R3,67,2010-08
2009-03-18,2010-07-05,IT,PRD-1990,Kid's Parka,VO,CUST-76474,140.94,USD,86,R3,11,2009-03
2009-03-28,2011-11-26,RU,PRD-8445,Winter Coat,VO,CUST-75364,366.28,RUB,3,R5,76,2009-03
2010-08-01,2010-10-17,ES,PRD-9358,Kid's Parka,VO,CUST-94505,146.76,USD,17,R2,77,2010-08
2009-11-18,2010-11-07,IT,PRD-4543,Winter Coat,VO,CUST-64713,422.0,GBP,74,R1,42,2009-11
2009-09-01,2011-01-17,ES,PRD-9982,Men's Parka,VO,CUST-28882,222.05,GBP,39,R2,56,2009-09
2010-05-31,2011-01-17,IT,PRD-7024,Women's Parka,VO,CUST-61567,104.35,GBP,28,R4,89,2010-05
2009-09-14,2011-10-21,IT,PRD-9033,Women's Parka,VO,CUST-19478,472.02,GBP,45,R2,12,2009-09
2009-01-14,2010-09-13,FR,PRD-1728,Winter Coat,VO,CUST-90054,120.96,GBP,4,R2,36,2009-01
2011-05-05,2011-09-30,DE,PRD-2935,Women's Parka,VO,CUST-93926,399.73,USD,39,R4,73,2011-05
2009-03-08,2009-07-13,FR,PRD-4942,Winter Coat,VO,CUST-16461,261.88,RUB,55,R2,70,2009-03
2010-01-05,2011-12-08,RU,PRD-8969,Women's Parka,VO,CUST-98837,253.48,USD,97,R1,14,2010-01
2009-10-28,2010-08-13,DE,PRD-3860,Women's Parka,VO,CUST-33176,194.16,EUR,60,R1,50,2009-10
2009-05-17,2011-06-18,FR,PRD-6991,Men's Parka,VO,CUST-77417,82.16,EUR,95,R3,13,2009-05
2009-08-17,2010-02-17,FR,PRD-4411,Winter Coat,VO,CUST-19710,219.68,RUB,36,R4,57,2009-08
2009-05-11,2010-11-20,RU,PRD-8247,Kid's Parka,VO,CUST-93276,434.6,EUR,48,R2,55,2009-05
2010-01-16,2011-12-24,DE,PRD-7633,Women's Parka,VO,CUST-68267,339.94,EUR,28,R5,13,2010-01
2009-04-15,2010-04-21,RU,PRD-1028,Women's Parka,VO,CUST-95118,418.31,USD,36,R1,64,2009-04
2009-06-21,2011-01-08,RU,PRD-4819,Kid's Parka,VO,CUST-92885,456.74,GBP,80,R1,48,2009-06
2009-11-13,2010-12-07,RU,PRD-4411,Men's Parka,VO,CUST-68191,288.47,EUR,91,R2,59,2009-11
2009-08-24,2010-09-10,ES,PRD-4441,Men's Parka,VO,CUST-91983,314.75,RUB,22,R2,1,2009-08
2010-03-20,2010-11-20,FR,PRD-2058,Winter Coat,VO,CUST-43554,65.72,RUB,22,R3,6,2010-03
2009-03-09,2010-08-11,ES,PRD-6823,Women's Parka,VO,CUST-81422,440.91,EUR,55,R5,29,2009-03
2010-04-06,2011-04-02,IT,PRD-8006,Men's Parka,VO,CUST-80458,66.37,USD,40,R4,21,2010-04
2009-10-09,2011-10-27,ES,PRD-4676,Men's Parka,VO,CUST-52374,190.35,RUB,43,R2,9,2009-10
2009-02-04,2009-10-31,RU,PRD-4088,Women's Parka,VO,CUST-16884,374.97,RUB,81,R5,1,2009-02
2010-02-08,2010-11-09,RU,PRD-5856,Women's Parka,VO,CUST-98702,190.19,RUB,65,R4,59,2010-02
2009-03-11,2010-06-27,IT,PRD-1920,Women's Parka,VO,CUST-79521,471.42,EUR,82,R2,45,2009-03
2010-04-23,2010-11-29,ES,PRD-8209,Women's Parka,VO,CUST-10441,216.03,RUB,3,R1,49,2010-04
2011-02-10,2011-11-07,IT,PRD-6206,Kid's Parka,VO,CUST-72444,482.07,GBP,56,R5,32,2011-02
2009-12-06,2011-10-04,DE,PRD-1732,Men's Parka,VO,CUST-17760,221.99,GBP,85,R2,11,2009-12
2010-05-14,2011-09-08,FR,PRD-3435,Men's Parka,VO,CUST-49450,393.89,USD,49,R3,68,2010-05
2009-04-22,2010-04-14,RU,PRD-7722,Men's Parka,VO,CUST-56793,197.53,USD,60,R5,22,2009-04
2010-01-10,2010-07-24,RU,PRD-9389,Kid's Parka,VO,CUST-71695,426.95,GBP,37,R3,31,2010-01
2010-05-13,2010-10-25,ES,PRD-1968,Women's Parka,VO,CUST-49630,265.11,USD,94,R4,67,2010-05
2009-04-10,2009-10-24,FR,PRD-5382,Kid's Parka,VO,CUST-46617,233.88,USD,27,R2,84,2009-04
2009-01-18,2010-10-02,ES,PRD-3933,Kid's Parka,VO,CUST-32029,85.73,GBP,77,R2,70,2009-01
2009-10-16,2010-07-17,RU,PRD-4906,Women's Parka,VO,CUST-99206,79.8,USD,58,R3,37,2009-10
2011-08-30,2011-10-17,RU,PRD-7046,Women's Parka,VO,CUST-12735,144.33,GBP,91,R1,48,2011-08
2010-06-21,2011-06-05,RU,PRD-9894,Women's Parka,VO,CUST-69278,489.67,RUB,16,R5,13,2010-06
2010-02-03,2010-06-02,IT,PRD-8354,Men's Parka,VO,CUST-51013,85.57,EUR,48,R2,44,2010-02
2011-01-05,2011-03-07,FR,PRD-2055,Kid's Parka,VO,CUST-45599,363.65,GBP,52,R5,61,2011-01
2009-03-17,2011-01-31,RU,PRD-9014,Women's Parka,VO,CUST-44610,88.45,USD,15,R3,83,2009-03
2010-06-16,2011-05-29,RU,PRD-8152,Men's Parka,VO,CUST-33608,181.5,GBP,81,R2,40,2010-06
2009-11-15,2010-04-24,DE,PRD-4605,Men's Parka,VO,CUST-48915,122.58,RUB,67,R2,77,2009-11
2009-08-11,2010-07-25,DE,PRD-1813,Women's Parka,VO,CUST-56117,94.57,RUB,66,R5,47,2009-08
2009-12-07,2010-10-23,RU,PRD-2218,Men's Parka,VO,CUST-81399,403.12,RUB,95,R3,4,2009-12
